Carimbo de data/hora,Em qual instituição você está fazendo pós graduação?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,Em qual instituição você concluiu sua graduação? (Responda com a sigla da instituição),De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas de Estatística você cursou na pós-graduação (mestrado + doutorado)? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",Tem/teve contato ou conhecimento sobre os professores coordenadores da disciplina?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Qual o seu sexo?,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Com quem você mora?,Quantos irmãos você tem?,Qual a sua origem?,Qual seu meio de transporte predominante que utiliza para a Universidade?,"Em média, quanto tempo você demora para chegar à Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Você pratica atividade física regularmente?,Quantas vezes por semana você se exercita?,Qual atividade você pratica?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?",
22/03/2023 13:39:40,Fiocruz,,Mestrado Acadêmico,Ciências Biológicas,2021,FPP,"Iniciação científica, Monitoria",2022,,,0,Fiotec,1,0,Não,Nunca usei,Não sei ainda,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,157,64,01/03/1999,Bolsista em tempo integral,Com os pais,2,Interior do Paraná,Serviço fretado de van/ônibus,60,5,Gato,Não toco nenhum instrumento,"Twitter, Instagram, Linkedin",Sim,5,"Caminhada, Dança",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
22/03/2023 13:40:16,UFPR,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2018,FURG,"Iniciação científica, Monitoria",,,,1,Não,1,0,Sim,"Statistica, Excel ou similares, Matlab",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,163,57,25/10/1996,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Outro Estado,Carro/moto próprio,120,0,Gato,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,5,Musculação,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
22/03/2023 13:41:52,UEM,,Mestrado Acadêmico,Ciências Biológicas,1998,UNIFAP,Não participei,,,,0,Não,1,5,Sim,R,Certamente sim,10,Difundir conhecimentos,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,175,94,03/11/1972,Trabalho com carteira assinada/Vínculo Formal,Com outros familiares,5,Outro Estado,Carro/moto próprio,0,0,Cachorro,Não toco nenhum instrumento,Facebook,Sim,4,"Caminhada, Ciclismo, Futebol",22,"A da esquerda se chama Kiki, a da direita se chama Bouba.",20
22/03/2023 13:50:37,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,2012,PUCPR ,PET,,,,0,Não,1,0,Não,Nunca usei,Não sei ainda,6,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Sim,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,162,64,18/10/1988,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,30,1,"Cachorro, Pássaro",Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Sim,3,"Corrida, Musculação",32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",15
22/03/2023 13:54:41,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2002,puc pr,Não participei,2019,2020,UFPR,1,Não,1,1,Não,Nunca usei,Não sei ainda,6,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,160,54,20/04/1979,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,15,0,Tartaruga,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,4,"Corrida, yoga",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
22/03/2023 13:54:59,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,Universidade Federal de Jataí,Iniciação científica,,,,0,Não,1,0,Não,Nunca usei,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,159,78,23/03/1998,Estudante desempregada,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Curitiba,Transporte público,30,2,Não possuo,Violão,"Facebook, Instagram",Sim,2,Muay Thai,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
22/03/2023 13:57:39,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2022,UFPR,"Iniciação científica, PET, Projeto de extensão",,,UFPR,0,CAPES,1,0,Não,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,157,50,05/12/1998,Bolsista em tempo integral,Com os pais,1,Curitiba,Carro/moto próprio,10,10,Cachorro,Não toco nenhum instrumento,Instagram,Sim,5,Musculação,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
22/03/2023 13:59:13,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2022,UFPR,"Iniciação científica, Monitoria, Projeto de extensão",,,,2,CAPES,1,0,Sim,"R, Excel ou similares, Matlab",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por ex-alunos da Disciplina,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,182,79,05/06/1998,Bolsista em tempo integral,Com os pais,2,Curitiba,Bicicleta,15,2,"Cachorro, Pássaro, Tartaruga",Outro,Instagram,Sim,7,"Ciclismo, Musculação, Vôlei, Arte marcial (hapkido), escalada, montanhismo",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
22/03/2023 13:59:47,Fiocruz,,Mestrado Acadêmico,Ciências Biológicas,2021,UFG,"Iniciação científica, Projeto de extensão",,,,0,Fundação Araucária,1,0,Sim,"R, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Sim,Totalmente em escola particular,Ensino médio tradicional,Feminino,146,48,20/02/1998,Bolsista em tempo integral,Com os pais,0,Outro Estado,Serviço fretado de van/ônibus,10,0,Gato,Flauta,"Twitter, Instagram, Linkedin, Outras",Não,0,"Caminhada, Pilates",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
22/03/2023 14:00:02,UEM,AG - Agrárias,Mestrado Acadêmico,Ciências Exatas,2022,UEM,"Iniciação científica, Empresa Júnior",,2025,,0,Não,2,0,Sim,"Excel ou similares, SISVAR ",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,166,65,31/05/1999,Trabalho por contrato,Com os pais,1,Interior do Paraná,Carro/moto próprio,10,0,Cachorro,Violão,"Google+, Instagram, Linkedin",Sim,3,"Caminhada, Musculação, Beach Tennis ",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
22/03/2023 14:01:39,UFPR,SA - Sociais Aplicadas,Doutorado,Ciências Humanas,2005,UFPR,"Monitoria, Projeto de extensão",2009,2011,UFPR,5,Não,1,2,Sim,Stata,Não sei ainda,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,179,160,18/07/1981,Trabalho com carteira assinada/Vínculo Formal,Com os pais,0,Curitiba,Carro/moto próprio,30,0,"Cachorro, Gato, Tartaruga, Outro",Não toco nenhum instrumento,"Twitter, Instagram, Linkedin",Não,0,Nenhuma,19,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
22/03/2023 14:02:58,UFPR,TC - Tecnologia,Doutorado,Ciências Exatas,2012,PUCMG,"Iniciação científica, Monitoria, Projeto de extensão",2013,2015,CEFETMG,2,Não,2,0,Sim,Minitab,Não sei ainda,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,173,79,17/09/1987,Trabalho com carteira assinada/Vínculo Formal,Sozinho,3,Outro Estado,Carro/moto próprio,20,5,Não possuo,Não toco nenhum instrumento,Outras,Sim,5,JUDO,12,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
22/03/2023 14:03:22,UTFPR,,Mestrado Acadêmico,Ciências Exatas,2018,UTFPR,Estagio Remunerado,,,,0,CAPES,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Sim,Sim,Sim,Totalmente em escola pública,Ensino médio tradicional,Feminino,156,63,22/12/1987,Bolsista em tempo integral,Sozinho,3,Interior do Paraná,Serviço fretado de van/ônibus,90,0,Cachorro,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,3,Caminhada,28,"A da esquerda se chama Bouba, a da direita se chama Kiki.",16
22/03/2023 14:04:36,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2020,PUCPR,"Iniciação científica, Projeto de extensão",,,,0,Não,1,0,Sim,"SPSS, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,165,66,29/06/1998,Trabalho com carteira assinada/Vínculo Formal,Com os pais,0,Curitiba,Carro/moto próprio,60,1,Cachorro,"Teclado, Flauta",Instagram,Sim,1,"Corrida, Musculação, Natação",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
22/03/2023 14:05:26,UFPR,SD - Saúde,Doutorado,Ciências Biológicas,2002,Universidade Federal do Paraná,Iniciação científica,2020,2022,UFPR,4,Não,1,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Sim,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,168,64,02/06/1972,Trabalho por contrato,Com outros familiares,6,Interior do Paraná,Carro/moto próprio,10,0,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin",Não,0,Nenhuma,25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
22/03/2023 14:06:09,UFPR,CH - Humanas,Mestrado Acadêmico,Ciências Humanas,2018,Universidade da Integração Internancional da Lusofonia Afro-Brasileira (UNILAB),Iniciação científica,2022,2024,UFPR,0,CAPES,0,0,Não,Nunca usei,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,184,64,16/02/1989,Bolsista em tempo integral,Com outros familiares,12,Outro País,Transporte público,10,5,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin",Não,2,Futebol,23,"A da esquerda se chama Kiki, a da direita se chama Bouba.",24
22/03/2023 14:06:42,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO AMERICANA - UNILA,,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO AMERICANA - UNILA,Ciências Biológicas,2023,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO AMERICANA - UNILA,"Iniciação científica, Monitoria, Projeto de extensão",2022,202,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO AMERICANA - UNILA,1,Não,1,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,175,69,05/05/1993,Estudante ,Sozinho,7,Outro País,Transporte público,60,2,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Outras",Sim,4,"Caminhada, Corrida, Musculação",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",24
22/03/2023 14:06:45,UFPR,AG - Agrárias,Doutorado,Ciências Exatas,2004,UFMT,Não participei,2019,2021,UFMT,2,IMA,1,2,Sim,"R, Excel ou similares",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,167,50,21/06/1981,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Transporte público,40,3,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin, Outras",Sim,3,"Caminhada, Musculação",27,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
22/03/2023 14:07:48,UEM,,Mestrado Acadêmico,Ciências Biológicas,2022,UEM,Iniciação científica,,,,0,CAPES,1,0,Sim,SISVAR,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,COORDENAÇÃO DA UEM,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,187,84,23/02/1997,Bolsista em tempo integral,Com os pais,0,Interior do Paraná,A pé,30,10,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,5,Musculação,23,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
22/03/2023 14:09:14,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,1998,Faculdades Integradas Espírita ,Iniciação científica,2017,2019,UFPR,2,Não,1,1,Sim,"R, Statistica, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Sim,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,190,95,29/03/1972,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Carro/moto próprio,60,0,Cachorro,Violão,"Facebook, Instagram",Sim,3,"Caminhada, Musculação",29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
22/03/2023 14:10:27,Não sou aluno de pós graduação,,Professor,Ciências Humanas,2004,Universidade Estadual de Maringá,"Iniciação científica, PET, Monitoria, Projeto de extensão",2007,2009,Universidade Federal de Viçosa,30,Não,1,2,Sim,"R, Excel ou similares, STATA",Certamente sim,9,não estou fazendo pós-graduação,divulgação na rede social da UEM,Sim,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,174,85,01/08/1982,Professor do Ensino Superior,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Outro Estado,Carro/moto próprio,15,0,Cachorro,Não toco nenhum instrumento,Linkedin,Sim,2,Corrida,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
22/03/2023 14:12:07,UFPR,SL - Litoral,Mestrado Acadêmico,Ciências Biológicas,2021,IFPR,Projeto de extensão,,,,0,CAPES,0,0,Sim,R,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,162,53,26/10/1999,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,10,0,Cachorro,Não toco nenhum instrumento,"Facebook, Google+, Instagram",Não,0,Nenhuma,24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",24
22/03/2023 14:12:45,UFPR,CH - Humanas,Mestrado Acadêmico,Ciências Humanas,2022,UFPR,"Iniciação científica, PET, Monitoria, Projeto de extensão",,,,2,Não,1,0,Não,Nunca usei,Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,172,57,17/12/1999,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Outro Estado,Transporte público,30,0,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,4,Musculação,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",42
22/03/2023 14:16:00,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2017,PUCPR,Iniciação científica,,,,1,Não,1,0,Sim,"SPSS, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,162,53,06/01/1995,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Transporte público,60,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",Sim,3,"Musculação, Natação",32,"A da esquerda se chama Bouba, a da direita se chama Kiki.",32
22/03/2023 14:16:53,UFPR,"AC - Artes, Comunicação e Design",Doutorado,Ciências Humanas,2016,UFPR,Não participei,2019,2021,UFPR,0,Fundação Araucária,0,0,Sim,Excel ou similares,Não sei ainda,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,172,56,13/03/1988,Bolsista em tempo integral,Sozinho,2,Curitiba,Transporte público,30,2,Gato,Não toco nenhum instrumento,"Twitter, Instagram, Linkedin",Sim,3,"Caminhada, Yoga",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",19
22/03/2023 14:17:34,UNILA,,Doutorado,Ciências Exatas,2015,Pitágoras,Monitoria,2016,2018,UFES,3,Não,1,1,Não,Nunca usei,Não sei ainda,6,Aumento salarial e oportunidades mais promissoras.,Por ex-alunos da Disciplina,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,64,09/10/1992,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Táxi/Aplicativo,30,10,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",Sim,5,Musculação,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
22/03/2023 14:17:47,UFPR,SA - Sociais Aplicadas,Mestrado Profissional,Ciências Humanas,2001,UNIVILLE,Não participei,,,,0,Não,1,0,Sim,Excel ou similares,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,168,75,18/11/1980,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Carro/moto próprio,120,0,Gato,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin, Outras",Sim,1,Pilates,24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
22/03/2023 14:21:04,UFPR,SD - Saúde,Doutorado,Ciências Humanas,2015,UNIOESTE,"Iniciação científica, Monitoria, Projeto de extensão",2019,2021,UNIOESTE,5,Não,1,0,Não,"Nunca usei, Excel ou similares",Não sei ainda,9,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,175,88,05/01/1993,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,5,Interior do Paraná,Carro/moto próprio,8,10,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Instagram",Sim,5,Musculação,30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",24
22/03/2023 14:22:00,UFPR,CH - Humanas,Mestrado Profissional,Ciências Humanas,2016,PUCPR,Não participei,,,,3,Não,1,1,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Prefiro não responder,165,72,29/07/1991,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Carro/moto próprio,10,100,"Cachorro, Gato","Violão, Teclado, Piano","Twitter, Instagram, Linkedin",Sim,3,Musculação,22,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
22/03/2023 14:22:49,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Humanas,2006,PUCPR,Não participei,,,,1,Não,1,1,Sim,Excel ou similares,Definitivamente não,0,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Sim,Totalmente em escola particular,Ensino médio tradicional,Masculino,180,120,21/09/1982,Trabalho com carteira assinada/Vínculo Formal,Com os pais,1,Curitiba,Carro/moto próprio,25,0,Cachorro,Outro,"Facebook, Twitter, Instagram, Linkedin",Não,0,Nenhuma,23,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
22/03/2023 14:23:00,UFPR,TC - Tecnologia,Doutorado,Ciências Exatas,2018,UFPR,Monitoria,2019,2021,UFPR,1,CAPES,1,0,Não,Matlab,Não sei ainda,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Sim,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,171,70,06/04/1991,Bolsista em tempo integral,Com os pais,0,Curitiba,meus pais me levam,65,4,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",Não,0,"praticava ciclismo e basquete, estou lesionada",35,"A da esquerda se chama Bouba, a da direita se chama Kiki.",39
22/03/2023 14:25:15,UEM,,Mestrado Acadêmico,Ciências Exatas,2022,UFSJ,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",,,,1,CAPES,1,1,Sim,"R, Excel ou similares, Matlab",Certamente sim,8,Conseguir um emprego.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,173,96,22/10/1994,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,A pé,15,10,Cachorro,"Violão, Teclado","Facebook, Twitter, Instagram, Linkedin",Sim,3,Musculação,26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
22/03/2023 14:25:36,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2014,UERGS,"Iniciação científica, Monitoria",,,,0,Não,3,1,Sim,"Excel ou similares, Matlab",Certamente sim,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,157,70,19/09/1989,Trabalho com carteira assinada/Vínculo Formal,Com os pais,2,Interior do Paraná,Transporte público,15,10,Não possuo,"Violão, Flauta","Facebook, Instagram",Sim,1,Pilates,23,"A da esquerda se chama Kiki, a da direita se chama Bouba.",37
22/03/2023 14:29:45,UFPR,BL - Ciências Biológicas,Mestrado Acadêmico,Ciências Biológicas,2023,UFPR- setor Palotina,"Iniciação científica, Monitoria, Projeto de extensão, PVA",,,,3,Não,1,0,Sim,Excel ou similares,Certamente sim,6,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,169,65,08/11/1999,Trabalho por contrato,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,20,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,24,"A da esquerda se chama Bouba, a da direita se chama Kiki.",34
22/03/2023 14:30:39,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2012,UFSM,Monitoria,2015,2017,UFPR,2,Não,1,1,Não,Nunca usei,Não sei ainda,4,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Masculino,175,85,20/05/1988,Trabalho com carteira assinada/Vínculo Formal,Sozinho,1,Outro Estado,Carro/moto próprio,600,0,Não possuo,"Violão, Contrabaixo, Bateria",Instagram,Sim,2,Muay Thai,24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",0
22/03/2023 14:40:38,UNILA,AG - Agrárias,Mestrado Acadêmico,Ciências Exatas,2018,FAG,Monitoria,2020,2020,UNIOESTE,5,Não,1,2,Sim,R,Certamente sim,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Sim,Sim,Sim,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,180,110,24/12/1995,Trabalho com carteira assinada/Vínculo Formal,Com os pais,0,Interior do Paraná,Carro/moto próprio,10,0,"Cachorro, Gato",Não toco nenhum instrumento,"Facebook, Instagram",Sim,5,"Caminhada, Musculação",35,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
22/03/2023 14:41:00,UEPG,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2023,UENP,Iniciação científica,,,,0,Fundação Araucária,1,0,Sim,sISVAR,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,172,98,29/11/1999,Bolsista em tempo integral,Sozinho,3,Interior do Paraná,A pé,15,0,"Cachorro, Pássaro",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,4,"Caminhada, Corrida, Ciclismo",25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
