Carimbo de data/hora,Em qual instituição você está fazendo pós graduação?,"Se você estuda na UFPR, em qual setor você está inserido?  ",Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?,Em qual grande área do conhecimento sua pesquisa está inserida hoje?,Em qual ano você concluiu sua graduação?,Em qual instituição você concluiu sua graduação? (Responda com a sigla da instituição),De quais programas de graduação você participou?,"Se você já concluiu o mestrado, qual o ano de início do mestrado?",Qual o ano de conclusão do seu mestrado?,Em qual instituição você fez seu mestrado?,Quantos artigos (com qualis) você já publicou?,Você é bolsista remunerado de algum programa? Qual?,Quantas disciplinas de Estatística você cursou na graduação?,Quantas disciplinas de Estatística você cursou na pós-graduação (mestrado + doutorado)? ,Já utilizou algum software com funcionalidades estatísticas?,Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?,Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?,Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ,"Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?",Como tomou conhecimento da Disciplina Transversal?,"Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ",Tem/teve contato ou conhecimento sobre os professores coordenadores da disciplina?,Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?,Você cursou o ensino médio em escola pública ou particular?,Você cursou ensino médio tradicional ou profissionalizante?,Qual o seu sexo?,Qual a sua altura?,Qual o seu peso?,Qual a data do seu nascimento?,Qual das seguintes categorias descreve melhor sua situação de emprego?,Com quem você mora?,Quantos irmãos você tem?,Qual a sua origem?,Qual seu meio de transporte predominante que utiliza para a Universidade?,"Em média, quanto tempo você demora para chegar à Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?",Possui animal de estimação?,Toca algum instrumento musical?,De quais redes sociais você participa?,Você pratica atividade física regularmente?,Quantas vezes por semana você se exercita?,Qual atividade você pratica?,Quantos anos você acha que a pessoa da foto abaixo tem?,"Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?",
18/03/2024 17:59:16,UFPR,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2019,PUCPR,Não participei,,,,1,Não,2,0,Sim,"R, Excel ou similares, Matlab",Certamente sim,8,Empreender,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,180,66,09/06/1991,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,15,0,Não possuo,Não toco nenhum instrumento,Linkedin,Sim,5,"Musculação, Muay Thai, Calistenia",160,"A da esquerda se chama Kiki, a da direita se chama Bouba.",24
18/03/2024 18:14:57,UFPR,BL - Ciências Biológicas,Doutorado,Ciências Biológicas,2018,IFPA,"Iniciação científica, Projeto de extensão",2018,2020,UFPR,4,CAPES,2,1,Sim,"R, Excel ou similares",Certamente sim,7,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,153,50,07/06/1994,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",1,Outro Estado,A pé,25,2,Não possuo,Não toco nenhum instrumento,"Twitter, Instagram, Linkedin",Sim,5,Musculação,34,"A da esquerda se chama Bouba, a da direita se chama Kiki.",35
18/03/2024 18:16:50,UEM ,,Mestrado Acadêmico,Ciências Biológicas,2023,UEM,"Iniciação científica, PET, Monitoria",,,,0,CAPES,1,0,Sim,Excel ou similares,Certamente sim,10,Conseguir um emprego.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,169,74,10/06/2000,Bolsista em tempo integral,Com outros familiares,2,Outro Estado,Transporte público,90,5,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram",Sim,4,Musculação,22,"A da esquerda se chama Bouba, a da direita se chama Kiki.",34
18/03/2024 18:36:28,UEM ,,Doutorado,Ciências Biológicas,2021,UEL,"Iniciação científica, PET, Projeto de extensão, Empresa Júnior, Centro acadêmico",2021,2023,UEM,0,CNPQ,1,0,Sim,"R, Excel ou similares",Certamente sim,10,Conseguir um emprego.,Pela divulgação da disciplina pelo meu programa de pós graduação. ,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,162,59,04/05/1998,Bolsista em tempo integral,Com amigos,1,Outro Estado,A pé,5,6,Gato,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,2,Funcional ,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
18/03/2024 18:44:34,UFPR,BL - Ciências Biológicas,Doutorado,Ciências Biológicas,2021,URCA,"Iniciação científica, Residência Pedagógica; Estágio em ONG. ",2021,2023,UFRN,0,CAPES,1,2,Sim,"R, MARK",Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,166,65,01/03/1996,Bolsista em tempo integral,Sozinho,4,Outro Estado,A pé,18,5,Não possuo,Outro,Instagram,Não,2,"Corrida, Futebol",36,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
18/03/2024 18:58:54,Não sou aluno de pós graduação,SP - Palotina,Professor,Ciências Humanas,2008,UPF,Iniciação científica,2010,2012,Universidade Federal do Rio Grande,45,Não,0,0,Sim,Excel ou similares,Não sei ainda,10,(já concluí),Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,165,65,10/02/1987,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Carro/moto próprio,5,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",Sim,5,"Caminhada, Corrida, Musculação",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",19
18/03/2024 19:24:57,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2023,Cesumar ,Iniciação científica,,,,0,Não,0,0,Não,Nunca usei,Não sei ainda,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,160,58,13/06/1999,não trabalho,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Transporte público,60,2,Cachorro,Não toco nenhum instrumento,"Facebook, Twitter, Google+, Instagram, Linkedin",Sim,5,Musculação,25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
18/03/2024 19:43:34,UFPR,ET - Exatas,Mestrado Acadêmico,Ciências Exatas,2010,Eduvale,Não participei,,,,0,Não,0,0,Não,Nunca usei,Não sei ainda,5,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,163,108,17/01/1988,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Outro Estado,Carro/moto próprio,240,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,Zumba,32,"A da esquerda se chama Bouba, a da direita se chama Kiki.",35
18/03/2024 19:44:43,UFPR,BL - Ciências Biológicas,Mestrado Profissional,Ciências Biológicas,2018,UFPR,"Iniciação científica, Monitoria, Projeto de extensão, PVA acadêmico",,,,0,CAPES,1,0,Sim,"SPSS, Excel ou similares",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por alguma outra mídia social da UFPR,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,172,59,06/05/1995,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,4,Curitiba,carona; onibus; a pé,40,18,Não possuo,Não toco nenhum instrumento,Instagram,Sim,4,"Caminhada, Corrida, Musculação",30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
18/03/2024 19:46:59,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2022,UNICESUMAR,Iniciação científica,,,,1,Não,1,0,Não,Nunca usei,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,160,56,06/09/2000,Trabalho por contrato,Com os pais,1,Interior do Paraná,Carro/moto próprio,30,0,Cachorro,Não toco nenhum instrumento,Instagram,Não,3,Ciclismo,24,"A da esquerda se chama Bouba, a da direita se chama Kiki.",26
18/03/2024 19:52:25,UEPG,,Doutorado,Ciências Humanas,1996,UNIVAP,Iniciação científica,2014,2016,UNIVAP,1,CAPES,5,1,Sim,"Minitab, Statistica, Excel ou similares, Matlab",Certamente sim,10,"ser agente entre universidade, sociedade e politicas publicas",UEPG,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,170,70,25/12/1971,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,onibus São Paulo Ponta Grossa,720,0,"Cachorro, Gato, Tartaruga",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
18/03/2024 20:29:25,UNIOESTE,,Doutorado,Ciências Humanas,2009,FAE,Projeto de extensão,2019,2020,Escola Superior de Educação de Santarém,5,Não,1,0,Sim,Excel ou similares,Não sei ainda,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Sim,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,175,74,13/07/1989,Trabalho com carteira assinada/Vínculo Formal,Sozinho,4,Outro Estado,Carro/moto próprio,10,0,Não possuo,Não toco nenhum instrumento,Instagram,Sim,3,"Caminhada, Corrida, Musculação",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",30
18/03/2024 20:41:43,UFPR,SD - Saúde,Mestrado Profissional,Ciências Humanas,2016,PUCPR,Não participei,,,,5,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Sim,Sim,Sim,Totalmente em escola particular,Ensino médio tradicional,Feminino,165,70,29/07/1991,Trabalho com carteira assinada/Vínculo Formal,Sozinho,2,Outro Estado,Táxi/Aplicativo,15,20,Cachorro,"Violão, Piano","Google+, Instagram",Sim,5,"Corrida, Musculação",32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
18/03/2024 20:50:55,UFPR,SD - Saúde,Mestrado Profissional,Ciências Biológicas,2014,Fepar,"Iniciação científica, Projeto de extensão",2023,,UFPR,0,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelo(a)  orientador(a),Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,163,78,11/10/1983,Servidora pública ,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Curitiba,Carro/moto próprio,30,4,"Cachorro, Peixe",Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,Musculação,24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",39
18/03/2024 21:12:33,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2016,UAM,Iniciação científica,,,,0,Não,1,0,Não,Nunca usei,Certamente sim,8,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,168,90,09/12/1986,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,3,Outro Estado,Carro/moto próprio,20,0,Não possuo,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,3,"Caminhada, Ciclismo, Musculação",31,"A da esquerda se chama Kiki, a da direita se chama Bouba.",25
18/03/2024 21:20:51,UEM,,Doutorado,Ciências Biológicas,2010,Pontifica Universidade Católica do Paraná,Projeto de extensão,2013,2015,UEM,3,CAPES,0,0,Sim,"Statistica, SPSS, Excel ou similares",Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,165,58,19/07/1988,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Transporte público,45,0,Não possuo,Não toco nenhum instrumento,Nenhuma,Sim,3,Caminhada,35,"A da esquerda se chama Bouba, a da direita se chama Kiki.",18
18/03/2024 21:27:39,UFPR,ED - Educação,Doutorado,Ciências Humanas,2005,FAP/Unespar,Não participei,2021,2023,UFPR,10,Não,0,3,Sim,"R, SPSS, Excel ou similares",Certamente sim,8,Exercer docência ,Site da UFPR ou instituição de origem,Sim,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Feminino,160,68,01/09/1974,Autonomo,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Outro Estado,Carro/moto próprio,20,0,Gato,"Violão, Teclado, Piano, Outro","Facebook, Instagram, Linkedin, Outras",Sim,3,"Vôlei, Academia",21,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
18/03/2024 21:33:01,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2007,FAFIPA,Não participei,,,,0,Não,1,0,Não,Excel ou similares,Certamente sim,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,155,51,05/09/1984,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Interior do Paraná,Carro/moto próprio,50.,3,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,"Caminhada, Musculação",30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",30
18/03/2024 22:03:24,UFPR,"AC - Artes, Comunicação e Design",Doutorado,Ciências Humanas,2000,UFPR,Iniciação científica,2018,2020,UFPR,0,CAPES,1,0,Sim,SPSS,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,167,61,08/03/1975,Bolsista em tempo integral,Sozinho,1,Outro Estado,Transporte público,30,4,Não possuo,Outro,Nenhuma,Sim,4,"Caminhada, Musculação",22,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
18/03/2024 22:13:48,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Humanas,1997,UEL,Não participei,2024,,,0,Não,1,0,Não,Nunca usei,Não sei ainda,7,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,164,80,09/09/1971,Trabalho com carteira assinada/Vínculo Formal,Com outros familiares,2,Outro Estado,Carro/moto próprio,90,1,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,19,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
18/03/2024 22:24:12,UFPR,TC - Tecnologia,Mestrado Profissional,Ciências Exatas,2018,UNIVERSIDAD NACIONAL DE INGENIERÍA - LIMA PERÚ ,Não participei,,,,0,CAPES,1,0,Sim,"Minitab, Excel ou similares, Matlab",Não sei ainda,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,158,49,10/02/1993,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",0,Outro País,A pé,20,5,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram",Sim,3,Caminhada,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
18/03/2024 22:30:26,UEM,,Mestrado Acadêmico,Ciências Humanas,2023,UFFS,"Monitoria, Projeto de extensão",,,,0,Não,0,0,Não,Nunca usei,Não sei ainda,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site oficial do mestrado da UEM,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,160,55,18/09/2000,Trabalho com carteira assinada/Vínculo Formal,"Pensão, quarto alugado ou algo similar",4,Região metropolitana,Transporte público,15,0,Não possuo,Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin",Sim,5,Musculação,28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",19
18/03/2024 22:35:04,UEPG,,Mestrado Acadêmico,Ciências Biológicas,2024,CESCAGE,"Monitoria, Projeto de extensão",,,,0,CAPES,1,0,Sim,"Excel ou similares, GraphPad Prism",Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pela minha instituição (UEPG),Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,171,85,25/06/1995,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Interior do Paraná,Carro/moto próprio,5,0,"Peixe, Coelho, Outro",Contrabaixo,"Facebook, Instagram, Linkedin",Não,0,Nenhuma,35,"A da esquerda se chama Kiki, a da direita se chama Bouba.",18
18/03/2024 22:59:51,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,UFPR,Projeto de extensão,,,,0,CAPES,1,0,Sim,"R, Excel ou similares",Não sei ainda,9,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,175,69,22/08/1996,Bolsista em tempo integral,"Pensão, quarto alugado ou algo similar",2,Interior do Paraná,A pé,15,8,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,3,Futebol,29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
18/03/2024 23:13:18,UFPR,AG - Agrárias,Doutorado,Ciências Exatas,2022,UESB,"Iniciação científica, Monitoria, Projeto de extensão, Empresa Júnior",2022,2024,UFLA,3,CAPES,2,0,Sim,"R, Statistica, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Sim,Sim,Totalmente em escola pública,Ensino médio tradicional,Masculino,166,90,17/11/1996,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,0,Outro Estado,Transporte público,30,10,Não possuo,Contrabaixo,"Facebook, Google+, Instagram, Linkedin, Outras",Sim,5,Musculação,29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
18/03/2024 23:26:14,UFPR,AG - Agrárias,Doutorado,Ciências Biológicas,2009,UFPR ,"Iniciação científica, Projeto de extensão",2010,2012,UFPR,2,Não,1,1,Sim,"Nunca usei, Excel ou similares",Certamente sim,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio profissionalizante (técnico),Masculino,182,96,07/02/1986,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Interior do Paraná,Carro/moto próprio,120,0,"Cachorro, Peixe",Não toco nenhum instrumento,"Facebook, Outras",Não,0,Nenhuma,35,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
18/03/2024 23:43:01,UFPR,SD - Saúde,Mestrado Profissional,Ciências Biológicas,2018,FAG,"Monitoria, Projeto de extensão",,,,0,Não,1,0,Não,Nunca usei,Não sei ainda,10,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,180,80,04/03/1986,Trabalho com carteira assinada/Vínculo Formal,Sozinho,3,Interior do Paraná,Carro/moto próprio,25,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin",Sim,2,"Caminhada, Musculação",23,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
18/03/2024 23:48:53,UNILA,,Mestrado Acadêmico,Ciências Biológicas,2019,Universidade do oeste paulista ,"Iniciação científica, Projeto de extensão",,2025,UNILA ,2,Probiu,1,1,Sim,R,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Por colegas,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,183,94,13/09/1994,Bolsista em tempo integral,Com outros familiares,3,Outro Estado,Transporte público,40,0,Cachorro,"Violão, Guitarra, Teclado, Contrabaixo, Bateria, Piano, Flauta, Outro","Facebook, Instagram",Sim,5,"Caminhada, Skate",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
18/03/2024 23:57:47,UFPR,SD - Saúde,Mestrado Acadêmico,Ciências Biológicas,2019,Puc pr,Não participei,,2024,UFPR,0,Não,0,0,Não,Nunca usei,Certamente sim,8,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,166,62,26/10/1995,Trabalho com carteira assinada/Vínculo Formal,Com amigos,1,Curitiba,Carro/moto próprio,15,3,Não possuo,Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin",Sim,5,"Ciclismo, Musculação, Pilates",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",18
19/03/2024 00:27:58,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2016,Tuiuti ,Monitoria,,2026,UFPR,1,Não,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio tradicional,Feminino,167,78,16/01/1992,No momento sem emprego aguardando ver se sou selecionada para bolsa ,Com os pais,1,Curitiba,Carro/moto próprio,35,0,Cachorro,Não toco nenhum instrumento,"Facebook, Instagram",Não,0,Nenhuma,25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",34
19/03/2024 00:40:34,UFPR,CT - Ciências da Terra,Mestrado Acadêmico,Ciências Exatas,2023,UFPR ,"Iniciação científica, Projeto de extensão",,,,0,LAMIR - Projeto QI (Petrobras),1,0,Sim,"Excel ou similares, Matlab",Não sei ainda,4,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Pelos professores que ministram/ministraram disciplinas da Transversal,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Feminino,170,70,07/02/1995,Trabalho ocasional,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,4,Outro Estado,Transporte público,50,8,Não possuo,"Teclado, Piano","Instagram, Linkedin",Sim,4,Dança e funcional ,32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 01:38:10,UFPR,TC - Tecnologia,Doutorado,Ciências Exatas,2018,UNILAB,Pibid,2019,2022,UFC,1,CAPES,1,0,Sim,"R, Excel ou similares",Certamente sim,8,Conseguir um emprego.,Por alguma outra mídia social da UFPR,Sim,Sim,Sim,Totalmente em escola particular,Ensino médio tradicional,Masculino,178,67,07/05/1993,Bolsista em tempo integral,Com amigos,3,Outro País,Intercampi ,20,10,Não possuo,Não toco nenhum instrumento,"Facebook, Instagram, Linkedin, Outras",Sim,6,"Musculação, Futebol",35,"A da esquerda se chama Bouba, a da direita se chama Kiki.",16
19/03/2024 01:54:26,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Exatas,2023,UFR,Iniciação científica,,,,0,Não,1,0,Sim,Sisvar,Certamente sim,10,Conseguir um emprego.,Pelos professores que ministram/ministraram disciplinas da Transversal,Sim,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Masculino,178,83,11/03/1996,Não sou bolsista e não trabalho ,Com os pais,3,Outro Estado,A pé,10,0,Gato,Não toco nenhum instrumento,"Instagram, Linkedin",Sim,6,Musculação,25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",24
19/03/2024 06:32:17,UFPR,AG - Agrárias,Mestrado Acadêmico,Ciências Biológicas,2022,Centro Universitário Unicuritiba,"Iniciação científica, Monitoria, Projeto de extensão",,,,1,Fundação Araucária,1,0,Não,Nunca usei,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio profissionalizante (técnico),Feminino,163,85,24/08/1981,Bolsista em tempo integral,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,1,Curitiba,Carro/moto próprio,90,2,"Cachorro, Gato, Peixe",Não toco nenhum instrumento,"Facebook, Twitter, Instagram, Linkedin, Outras",Sim,5,Musculação,30,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 07:28:54,UFPR,SD - Saúde,Mestrado Profissional,Ciências Humanas,2022,Unibrasil,"Iniciação científica, Monitoria, Projeto de extensão, Estágio ",,,,0,Não,1,0,Sim,Excel ou similares,Certamente sim,10,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola pública,Ensino médio tradicional,Feminino,159,60,31/08/1995,Trabalho com carteira assinada/Vínculo Formal,Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio,2,Região metropolitana,Transporte público,90,5,"Gato, Peixe",Não toco nenhum instrumento,"Facebook, Google+, Instagram, Linkedin, Outras",Não,0,Nenhuma,32,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 07:41:58,UEM,,Mestrado Acadêmico,Ciências Exatas,2023,UEM,"Iniciação científica, PET, Monitoria",,,,0,CAPES,1,0,Sim,"R, Excel ou similares",Certamente sim,7,Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.,Email institucional da SuCom (Superintendência de Comunicação e Marketing),Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,186,84,17/12/2001,Bolsista em tempo integral,Com os pais,1,Interior do Paraná,Carro/moto próprio,15,0,Gato,Bateria,"Facebook, Twitter, Instagram, Linkedin",Sim,4,"Musculação, Tênis",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
19/03/2024 08:05:18,UFPR,BL - Ciências Biológicas,Doutorado,Ciências Biológicas,2013,PUC Campinas,Iniciação científica,2020,2023,UFPR,5,CNPQ,0,0,Sim,R,Certamente sim,9,Aumento salarial e oportunidades mais promissoras.,Site da UFPR ou instituição de origem,Não,Não,Não,Totalmente em escola particular,Ensino médio tradicional,Masculino,190,87,16/01/1989,Bolsista em tempo integral,Sozinho,1,Outro Estado,Carro/moto próprio,30,8,"Cachorro, Gato",Não toco nenhum instrumento,"Instagram, Linkedin",Sim,6,"Corrida, Ciclismo, Musculação",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",35
19/03/2024 08:28:53,UEM,,Mestrado Acadêmico,Ciências Exatas,2022,UEM,Iniciação científica,,,,0,CNPQ,0,0,Sim,"Excel ou similares, Matlab",Não sei ainda,5,Aumento salarial e oportunidades mais promissoras.,Por ex-alunos da Disciplina,Não,Não,Não,"Parte em escola pública, parte em particular",Ensino médio profissionalizante (técnico),Masculino,194,135,30/03/1996,Bolsista em tempo integral,Sozinho,0,Interior do Paraná,Carro/moto próprio,10,0,Cachorro,Não toco nenhum instrumento,Instagram,Sim,5,"Ciclismo, Musculação",20,"A da esquerda se chama Kiki, a da direita se chama Bouba.",36
